_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,DEP_AMORT_EXP_OPS,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,DISP_TRNFR,CASH,MARKETABLE_SEC,OTH_CURR_ASSETS,TOT_CURR_ASSETS,LIMITED_USE_CASH,LIMITED_USE_INV,LIMITED_USE_OTHER_ASSETS,TOT_LIMITED_USE_ASSETS,TOT_PPE,ACCU_DEP_AMORT,NET_TOT_PPE,CONST_IN_PROGRESS,TOT_INV_AND_OTH_ASSETS,TOT_INTANGIBLE_ASSETS,TOT_ASSETS,CAP_EXP,CURR_LIABILITIES,CURR_MAT_LT_DEBT,TOT_CURR_LIABILITIES,TOT_DEF_CREDITS,TOT_LT_DEBT,CURR_MATURITIES,NET_TOT_LT_DEBT,TOT_LIABILITIES,TOT_EQUITY,TOT_LIABILITY_AND EQUITY
380,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,20242,04/01/2024,06/30/2024,Open,Modoc,01 - Northern California,201,District,Comparable,Rural,530-279-6111,741 N. MAIN STREET,CEDARVILLE,96104,FRANCES D. HANNAH,26,26,26,4,0,6,0,0,0,0,0,0,3,13,0,136,0,1037,0,0,0,0,0,0,66,1239,0,637,0,196,0,0,0,155,0,0,33,1021,218619,0,828645,0,0,0,0,0,0,136676,1183940,211463,0,55352,0,0,0,115574,0,0,4976,387365,0,147883,0,-29768,0,0,0,0,161230,0,0,0,0,0,0,0,279345,0,0,0,0,0,282201,0,913764,0,0,0,-45656,0,0,141651,1291960,729,2475021,80968,0,-24686,0,0,0,0,0,332321,0,1047925,1380246,0,0,0,0,5215227,4352963,862264,3562466,0,0,5804976,813022,7134948,414209,7549157,0,629181,414209,214972,7764129,-1959153,5804976
381,106514001,SUTTER - YUBA - PHF,20242,04/01/2024,06/30/2024,Open,Sutter,02 - Golden Empire,227,City/County,Psychiatric Health Facilities,,530-822-7200,1965 LIVE OAK BOULEVARD,YUBA CITY,95991,SARAH EBERHARDT-RIOS,16,16,16,0,0,0,0,0,0,56,0,0,6,62,0,0,0,0,0,0,0,249,0,0,15,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521765,0,0,31432,553197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521765,0,0,31432,553197,0,2420059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,106034002,SUTTER AMADOR HOSPITAL,20242,04/01/2024,06/30/2024,Open,Amador,06 - North San Joaquin,501,Non Profit Corp.,Comparable,Rural,209-223-7500,200 MISSION BOULEVARD,JACKSON,95642,RACHAEL MCKINNEY,52,52,29,231,102,23,95,0,0,59,75,2,2,589,0,904,459,85,320,0,0,232,183,5,2,2190,0,4975,1419,729,5791,0,2,1186,2361,226,146,16835,14683332,6942529,1391589,4985511,0,0,4002584,3222805,86822,51372,35366544,20288620,6003292,1558189,11991794,0,10527,5700881,10482313,790389,562679,57388684,801320,28503079,10596039,2291160,13823810,-23909,0,81,6351832,3141343,0,877211,0,0,0,352465,66714431,0,0,0,949,949,6296078,2344768,683129,3153495,0,10446,3296623,10167849,0,89358,26041746,125361,22462421,1259142,0,174840,0,0,0,0,0,779780,1466548,23821089,26067417,0,1451,0,1451,107049986,68784242,38265744,7671355,298511,0,72304478,1597944,1802585,0,1802585,4344,10929620,0,10929620,12736549,59567929,72304478
383,106310791,SUTTER AUBURN FAITH HOSPITAL,20242,04/01/2024,06/30/2024,Open,Placer,02 - Golden Empire,308,Non Profit Corp.,Comparable,,530-888-4500,11815 EDUCATION STREET,AUBURN,95602,MITCH HANNA,64,64,43,377,245,39,113,0,0,32,88,9,11,914,0,1367,917,183,377,0,0,150,259,37,43,3333,0,19716,3144,3345,5855,0,0,1225,3632,320,621,37858,24593310,15298488,2890548,7029177,0,0,2363899,5432283,512128,547204,58667037,39254415,24763750,1776988,18084613,0,0,5883458,24691133,1331114,1019129,116804600,1476196,53955345,35173927,4667536,20952685,0,0,0,5227502,15124395,0,1843242,0,0,0,900725,139321553,3373533,0,0,2346285,5719818,9604242,8221799,0,4155582,0,0,2852677,16875137,0,160465,41869902,328652,37641641,1216158,0,344565,0,0,0,0,0,397943,0,31563132,31961075,0,0,0,0,121860165,90564778,31295387,3389211,111491,0,66757164,2500209,4342202,390014,4732216,283939,13095732,390014,12705718,17721873,49035291,66757164
384,106344017,SUTTER CENTER FOR PSYCHIATRY,20242,04/01/2024,06/30/2024,Open,Sacramento,02 - Golden Empire,311,Non Profit Corp.,Comparable,,916-386-3000,7700 FOLSOM BOULEVARD,SACRAMENTO,95826,RICHARD PALMISANO,73,73,62,43,31,165,0,0,0,192,195,13,11,650,0,495,342,1006,0,0,0,1912,1075,113,61,5004,0,204,104,0,7,0,0,1219,2509,43,0,4086,1363404,873997,2263386,0,0,0,4744345,2699597,291014,144499,12380242,570291,411428,0,21554,0,0,503316,7005877,19706,0,8532172,60169,1052107,349937,1252769,16624,0,0,0,2916204,4266695,0,310720,0,0,0,0,10225225,0,0,0,510,510,865716,933714,1010617,4930,0,0,2319566,5431240,0,121916,10687699,33195,12987612,263662,0,4051,0,0,0,0,0,0,0,9725940,9725940,0,0,0,0,14897957,6261707,8636250,5801785,16836,0,24180811,705560,23812209,0,23812209,900,163706,0,163706,23976815,203996,24180811
385,106084001,SUTTER COAST HOSPITAL,20242,04/01/2024,06/30/2024,Open,Del Norte,01 - Northern California,101,Non Profit Corp.,Comparable,Rural,707-464-8511,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,MITCH HANNA,49,49,31,219,12,16,151,0,0,59,54,6,4,521,0,1223,55,74,582,0,0,243,163,17,12,2369,0,8249,448,493,8763,0,0,1364,3477,237,154,23185,17307494,825142,982345,9241887,0,0,4156014,2722697,301153,198515,35735247,23666995,1824635,549070,16796136,0,0,6190172,8500645,989211,296146,58813010,973120,29465295,2057219,689389,21964772,-8159,0,0,7059435,3681200,0,1290364,0,0,0,291340,67463975,0,195640,0,0,195640,11106361,589739,845172,4268891,0,0,3286751,7183008,0,0,27279922,101629,20662780,897858,0,41436,0,0,0,0,0,3919450,0,29903493,33822943,0,0,0,0,92449327,72515579,19933748,3968801,217067,42968,57985527,1110038,7000046,0,7000046,73886,498149,0,498149,7572081,50413446,57985527
386,106574010,SUTTER DAVIS HOSPITAL,20242,04/01/2024,06/30/2024,Open,Yolo,02 - Golden Empire,313,Non Profit Corp.,Comparable,,530-756-6440,2000 SUTTER PLACE,DAVIS,95616,RACHEL MCKINNEY,57,57,49,282,171,45,254,0,0,73,327,9,7,1168,0,1138,654,152,953,0,0,144,952,31,22,4046,0,3608,2284,1001,8470,0,0,618,6073,214,419,22687,20176063,11880547,2454959,15254662,0,0,3094677,15561629,582635,424771,69429943,22590386,13585254,2754265,26250740,0,0,3204402,39986642,948278,2093027,111412994,1455461,36285440,22728061,5183278,35654416,0,0,0,4121948,28123569,0,1530913,0,0,0,1604947,136688033,1676486,0,0,4379785,6056271,6191382,4405708,0,5850986,0,0,2128282,31272685,0,362132,50211175,306340,39811241,2261424,0,38953,0,0,0,0,0,1220,0,37429313,37430533,0,0,0,0,143525241,59863318,83661923,3832305,95607,0,125020368,1032831,4944021,198279,5142300,5273,4623611,198279,4425332,9572905,115447463,125020368
387,106070934,SUTTER DELTA MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Contra Costa,05 - East Bay,411,Non Profit Corp.,Comparable,,925-779-7200,3901 LONE TREE WAY,ANTIOCH,94509,TREVOR D. BRAND,141,141,82,498,252,95,432,0,0,53,199,13,43,1585,0,2140,929,386,1720,0,0,212,623,46,132,6188,0,8101,4593,1956,19434,1,0,975,5073,677,1023,41833,47130494,20810766,7423108,35065342,0,0,5177609,15375002,929566,2706865,134618752,29777570,13198691,4691040,51881476,4207,0,4888526,27636473,2776557,4499504,139354044,3286035,66908486,30457268,4344850,78986040,0,4043,0,7467316,18905962,0,3706123,0,0,0,4200852,218266975,0,0,0,0,0,9239322,3505254,7723420,7960778,164,0,2476825,23372998,0,1427060,55705821,247130,54262129,1601225,0,67392,0,0,0,0,0,1985,0,67791816,67793801,0,0,0,0,164155741,115092109,49063632,11996629,652278,0,129506340,3981001,4390505,0,4390505,10150,855938,0,855938,5256593,124249747,129506340
388,106171395,SUTTER LAKESIDE HOSPITAL,20242,04/01/2024,06/30/2024,Open,Lake,01 - Northern California,115,Non Profit Corp.,Comparable,Rural,707-262-5000,5176 HILL ROAD EAST,LAKEPORT,95453,SCOTT KNIGHT,25,25,22,189,38,10,140,0,0,22,29,5,1,434,0,862,200,31,501,0,0,85,84,16,4,1783,0,6029,1137,1696,7905,0,0,1042,3260,329,177,21575,12021910,2622476,514837,8200371,0,0,1444755,1286940,276209,82178,26449676,25968624,5789501,745370,18635555,0,0,4099579,8761483,1394444,531936,65926492,1623590,25476539,6604972,765955,23485317,-15480,0,0,2748984,4042021,0,1670653,0,0,0,90822,66493373,0,73546,0,0,73546,11533391,1745045,509732,3424155,0,0,2765771,5726142,0,252105,25956341,157021,19377652,836167,0,28753,0,0,0,0,0,1827,0,27509150,27510977,0,0,0,0,91640102,66186326,25453776,1886203,3785312,156300,58792568,889479,7926396,0,7926396,4475,503357,0,503357,8434228,50358340,58792568
389,106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,20242,04/01/2024,06/30/2024,Open,Santa Cruz,08 - Mid-Coast,703,Non Profit Corp.,Comparable,,831-477-2200,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,STEPHEN GRAY,28,28,8,13,1,0,29,0,0,7,128,0,1,179,0,25,1,0,81,0,0,20,346,0,2,475,0,1957,927,11,370,0,0,199,3713,33,18,7228,1635041,111284,0,1278726,0,0,199023,5217598,0,20183,8461855,17915996,7615519,131306,3014491,0,0,1607218,26453809,355962,296130,57390431,280256,15024375,6737246,0,3894330,0,0,0,1336604,15398736,0,252614,0,0,0,167991,43092152,0,0,0,0,0,4422525,989047,131306,398887,0,0,461126,16107271,103348,146624,22760134,87537,20383319,756624,0,44040,0,0,0,0,0,500,0,14653497,14653997,0,0,0,0,57860432,34946421,22914011,637256,131339,0,38336603,197421,5963827,0,5963827,11898,2136232,0,2136232,8111957,30224646,38336603
390,106341051,SUTTER MEDICAL CENTER - SACRAMENTO,20242,04/01/2024,06/30/2024,Open,Sacramento,02 - Golden Empire,311,Non Profit Corp.,Comparable,,916-454-3333,2825 CAPITOL AVENUE,SACRAMENTO,95816,RACHAEL MCKINNEY,523,523,477,1565,1147,399,2396,0,0,435,1840,80,93,7955,0,7819,6255,2028,8837,0,0,4221,8842,344,346,38692,0,13588,10112,3774,33160,0,0,8091,19908,1673,1700,92006,190448174,135870315,40261072,178226628,0,0,92363331,199033189,7095445,7203502,850501656,166874792,101921951,9596136,102916839,0,0,24981718,199214046,6507487,7383443,619396412,6694025,285499089,213673264,15557185,241041258,0,0,0,94807344,227471806,0,13602932,0,0,0,8282235,1106629138,20065699,0,0,41784365,61850064,70254149,43897537,34251752,39868972,0,0,22217425,210642734,0,3986425,425118994,5967361,396027960,14343870,0,2595615,0,0,0,0,0,151394871,293755,347303648,498992274,0,0,0,0,1376648349,747794750,628853599,14215442,7758288,0,1149819603,5449760,59803294,1302571,61105865,54044,401622001,1302571,400319430,461479339,688340264,1149819603
391,106311000,SUTTER ROSEVILLE MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Placer,02 - Golden Empire,309,Non Profit Corp.,Comparable,,916-781-1000,1 MEDICAL PLAZA DRIVE,ROSEVILLE,95661,BRIAN ALEXANDER,382,382,382,2180,1414,294,976,0,0,378,1937,46,116,7341,0,10632,7492,1637,4393,0,0,1684,6596,171,398,33003,0,18877,12056,3232,24936,0,0,3501,21536,1021,1525,86684,207547603,139228275,30427136,83824754,0,0,35400311,141478474,3980118,9959492,651846163,95011713,60891803,6424177,67593903,0,0,16953867,124735280,4520120,8855067,384985930,7339016,245998255,185124295,24571467,126815645,0,0,0,40975385,143440293,0,8500238,0,0,0,8607754,791372348,15227345,0,0,22448887,37676232,55672921,30081109,12229870,24603012,0,0,11033925,142454649,0,7060491,283135977,1557307,249959527,9702851,0,842125,0,0,0,0,0,910289,0,165751276,166661565,0,0,0,0,728745379,365044558,363700821,37725520,17942574,0,586030480,11604968,26301545,705673,27007218,50082,115560189,705673,114854516,141911816,444118664,586030480
392,106494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,20242,04/01/2024,06/30/2024,Open,Sonoma,03 - North Bay,401,Non Profit Corp.,Comparable,,707-576-4000,30 MARK WEST SPRINGS ROAD,SANTA ROSA,95403,DAN PETERSON,124,124,116,746,263,99,556,0,1,108,444,27,38,2282,0,3293,1162,428,2318,0,4,345,1719,56,80,9405,0,6218,2150,1505,13039,0,9,1207,6902,457,660,32147,72812129,25407391,8642902,41754391,0,78390,9159972,36644903,1215733,1610674,197326485,66835523,19773603,3580685,42864315,0,15816,9456236,53174635,2420550,4074254,202195617,3094968,104249927,41523540,12223587,73866639,0,0,94206,11162058,48274242,0,3636283,0,0,0,606548,298731998,0,0,0,10929303,10929303,34747894,3626353,0,10749884,0,0,7040559,51831572,0,3723145,111719407,2162711,106272049,5661766,0,619374,0,0,0,0,0,0,0,125834123,125834123,0,0,0,0,509864173,174626453,335237720,1039086,318573,176615,462606117,984047,13316498,0,13316498,361876,1343598,0,1343598,15021972,447584145,462606117
393,106481094,SUTTER SOLANO MEDICAL CENTER,20242,04/01/2024,06/30/2024,Open,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,,707-554-4444,300 HOSPITAL DRIVE,VALLEJO,94589,KELLEY JAEGER-JACKSON,106,106,59,307,150,73,264,0,0,21,111,7,28,961,0,1420,777,382,1180,0,0,150,382,35,108,4434,0,3270,1793,1022,9552,0,4,365,2074,294,595,18969,26758148,15098661,6242059,21379139,0,0,2942667,8231043,574279,1673420,82899416,22349271,9237060,2593168,32970645,0,3520,3022354,15667293,1272977,2673243,89789531,1839990,41672686,21430326,369459,48279638,-738730,0,3520,4612834,10454302,0,1847256,0,0,0,1884266,131655547,0,0,0,344648,344648,6911146,2851163,9204498,6040905,0,0,1235438,13485120,0,1649778,41378048,109235,39024247,1328046,0,362923,0,0,0,0,0,184226,0,52709459,52893685,0,0,0,0,144808230,113726405,31081825,14212527,414015,0,98602052,2780006,4971012,0,4971012,7203,581153,0,581153,5559368,93042684,98602052
394,106514030,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,20242,04/01/2024,06/30/2024,Open,Sutter,02 - Golden Empire,227,Non Profit Other,Comparable,,530-749-5700,455 PLUMAS BOULEVARD,YUBA CITY,95991,JUDITH L. ROBINSON,14,14,4,30,5,2,4,0,0,5,15,0,2,63,0,83,34,34,10,0,0,11,48,0,2,222,0,424,61,4,161,0,0,94,391,14,12,1161,3071899,506870,229023,285087,0,0,692998,1334152,0,158642,6278671,10660236,1373678,46880,3088672,0,0,2016339,7121468,254350,386485,24948108,43942,10450486,1756264,242756,3043634,0,0,0,2064396,3648457,0,254350,0,0,0,504357,22008642,0,0,0,0,0,3237707,124284,33147,330125,0,0,644941,4807163,0,40770,9218137,3116239,11909491,227423,0,-117166,0,0,0,0,0,13171315,0,5202919,18374234,0,0,0,0,13351180,10106823,3244357,697921,817,0,22317329,1272071,5992441,0,5992441,6558,2415,0,2415,6001414,16315915,22317329
395,106391056,SUTTER TRACY COMMUNITY HOSPITAL,20242,04/01/2024,06/30/2024,Open,San Joaquin,06 - North San Joaquin,509,Non Profit Corp.,Comparable,,209-835-1500,1420 NORTH TRACY BOULEVARD,TRACY,95376,DAVID THOMPSON,77,77,42,247,142,55,154,0,0,40,260,17,13,928,0,931,580,204,518,0,0,124,635,46,38,3076,0,6145,3974,1533,11669,0,0,1164,6832,519,668,32504,20370395,12728262,3850151,10869550,0,0,3015546,13795891,884472,702837,66217104,21142370,13928742,3238303,31923385,0,0,5384818,41952505,2439270,3251049,123260442,2008334,35954714,23474809,7088454,39433781,0,0,0,5401858,22708596,0,3323742,0,0,0,1013832,140408120,155799,0,0,1081087,1236886,5321437,3314241,0,3359154,0,0,2892794,33196672,0,2222014,50306312,161053,34279826,1244464,0,237294,0,0,0,0,0,353490,0,39975480,40328970,0,0,0,0,132638859,88255519,44383340,671942,105721,0,85489973,877719,5070788,0,5070788,5395,602300,0,602300,5678483,79811490,85489973
396,106291053,TAHOE FOREST HOSPITAL,20242,04/01/2024,06/30/2024,Open,Nevada,02 - Golden Empire,302,District,Comparable,Rural,530-587-6011,10121 PINE AVENUE,TRUCKEE,96161,HARRY WEIS,62,62,62,152,21,21,70,0,0,24,96,0,6,390,7,507,134,347,2496,0,0,72,355,0,15,3926,2683,6488,692,464,4118,0,0,1944,9735,1,377,23819,9086766,1601475,2661303,3873876,0,0,1462543,5409264,0,118034,24213261,44680697,4802095,3641243,16864360,0,0,10166486,49081144,468,2309696,131546189,1837956,38834213,3655605,3891680,15978399,0,0,0,3004947,16243422,0,443,0,0,0,105779,83552444,0,0,0,0,0,14933250,2747965,2410866,4759837,0,0,8624082,38246986,25,483995,72207006,1890670,63056105,3201831,0,1951872,0,0,0,0,0,63615641,0,92511523,156127164,10553402,95119737,8398835,114071974,201439670,3201831,198237839,1835996,-4064006,38897382,505106349,1657122,78363488,3935762,82299250,5262684,114090925,3935762,110155163,197717097,307389252,505106349
397,106190782,TARZANA TREATMENT CENTER,20242,04/01/2024,06/30/2024,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,,818-996-1051,18646 OXNARD STREET,TARZANA,91356,ALBERT SENELLA,60,60,60,24,0,445,0,16,0,105,0,0,1,591,0,202,0,2469,0,169,0,487,0,0,3,3330,0,0,0,0,0,0,0,0,0,0,0,0,323200,0,3950400,0,270400,0,426125,0,0,2925,4973050,0,0,0,0,0,0,0,0,0,0,0,0,70759,0,1198376,0,0,48440,0,227893,0,0,1506,0,0,0,1000,1547974,0,0,0,0,0,252441,0,2750518,0,221960,0,198232,0,0,1925,3425076,0,3240160,11536,0,7329388,0,0,0,0,0,33625149,13680296,33272476,80577921,3573574,0,0,3573574,52724938,20685183,32039755,0,82946953,0,199138203,3826848,19596335,407370,20003705,1527335,97758020,407370,97350650,118881690,80256513,199138203
398,106094002,TELECARE EL DORADO COUNTY P.H.F.,20242,04/01/2024,06/30/2024,Open,El Dorado,02 - Golden Empire,304,Investor - Corp.,Psychiatric Health Facilities,,530-621-6213,935-B SPRING STREET,PLACERVILLE,95667,ANNE BAKAR,16,16,16,0,0,0,0,13,0,88,0,0,0,101,0,0,0,0,0,167,0,934,0,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334000,0,1868000,0,0,0,2202000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143108,0,800376,0,0,0,0,0,0,0,943484,0,0,0,0,0,0,0,0,0,190892,0,1067624,0,0,0,1258516,0,1436605,2027,0,0,0,0,0,0,0,0,0,2469378,2469378,0,0,0,0,20069,14390,5679,5848,4108,0,2485013,5848,656952,450,657402,0,4073,450,3623,661025,1823988,2485013
399,106014207,TELECARE HERITAGE - PHF,20242,04/01/2024,06/30/2024,Open,Alameda,05 - East Bay,417,Investor - Corp.,Psychiatric Health Facilities,,510-535-5115,2633 EAST 27TH STREET,OAKLAND,94601,ANNE BAKAR,26,26,26,5,0,0,15,0,0,0,273,0,0,293,0,41,0,0,71,0,0,0,1438,0,0,1550,0,0,0,0,0,0,0,0,0,0,0,0,99220,0,0,171820,0,0,0,3479960,0,0,3751000,0,0,0,0,0,0,0,0,0,0,0,93993,45797,0,0,73343,0,0,0,0,827546,0,0,0,0,0,0,1040679,0,0,0,0,0,53423,0,0,98477,0,0,0,2558421,0,0,2710321,43,3264624,46182,0,0,0,0,0,0,0,0,0,2709992,2709992,0,0,0,0,5465003,4698674,766329,0,17574,0,3493895,1121,2385709,1844,2387553,0,17539,1844,15695,2403248,1090647,3493895
400,106334457,TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,20242,04/01/2024,06/30/2024,Open,Riverside,12 - Inland Counties,1103,Investor - Corp.,Psychiatric Health Facilities,,760-863-8632,47-915 OASIS STREET,INDIO,92201,ANNE BAKAR,16,16,16,0,0,0,0,19,0,108,1,0,0,128,0,0,0,0,0,94,0,1276,3,0,0,1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000,0,2552000,6000,0,0,2746000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84102,0,1141645,2684,0,0,0,0,0,0,1228431,0,0,0,0,0,0,0,0,0,103898,0,1410355,3316,0,0,1517569,0,1447440,579,0,0,0,0,0,0,0,0,0,3135619,3135619,0,0,0,0,4104,4104,0,0,960805,0,4096424,0,879499,275444,1154943,0,989399,275444,713955,1868898,2227526,4096424
401,106444029,TELECARE SANTA CRUZ - PHF,20242,04/01/2024,06/30/2024,Open,Santa Cruz,08 - Mid-Coast,703,Investor - Corp.,Psychiatric Health Facilities,,831-600-2801,2250 SOQUEL AVENUE,SANTA CRUZ,95062,ANNE BAKAR,16,16,16,24,0,79,0,1,0,0,3,0,0,107,0,404,0,781,0,43,0,0,32,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,1179680,0,2280520,0,125560,0,0,93440,0,0,3679200,0,0,0,0,0,0,0,0,0,0,0,0,397398,0,768237,0,0,42297,0,0,31477,0,0,0,0,0,0,1239409,0,0,0,0,0,782282,0,1512283,0,83263,0,0,61963,0,0,2439791,0,2350446,4736,0,0,0,0,0,0,0,0,0,3051450,3051450,0,0,0,0,101819,61043,40776,9987,401677,0,3503890,28694,1399648,188575,1588223,0,401101,188575,212526,1800749,1703141,3503890
402,106504081,TELECARE STANISLAUS COUNTY - PHF,20242,04/01/2024,06/30/2024,Open,Stanislaus,06 - North San Joaquin,511,Investor - Corp.,Psychiatric Health Facilities,,209-300-8800,1904 RICHLAND AVENUE,CERES,95307,ANNE BAKAR,16,16,16,0,0,0,0,14,0,84,0,0,0,98,0,0,0,0,0,88,0,1094,0,0,0,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176000,0,2188000,0,0,0,2364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27064,0,336454,0,0,0,0,0,0,0,363518,0,0,0,0,0,0,0,0,0,148936,0,1851546,0,0,0,2000482,0,1458558,3301,0,0,0,0,0,0,0,0,0,4013700,4013700,0,0,0,0,154910,84443,70467,0,972,0,4085139,60733,805545,972,806517,0,972,972,0,806517,3278622,4085139
403,106014226,TELECARE WILLOW ROCK CENTER - PHF,20242,04/01/2024,06/30/2024,Open,Alameda,05 - East Bay,421,Investor - Corp.,Psychiatric Health Facilities,,510-895-5502,2050 FAIRMONT DRIVE,SAN LEANDRO,94578,ANNE BAKAR,16,16,16,0,0,0,0,7,0,84,62,0,0,153,0,0,0,0,0,31,0,343,239,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217000,0,2401000,1673000,0,0,4291000,0,0,0,0,0,0,0,0,0,0,0,30202,0,0,0,0,0,106914,0,1182954,961840,0,0,0,0,0,0,2281910,0,0,0,0,0,0,0,0,0,110086,0,1218046,680958,0,0,2009090,9,1924633,11146,0,0,0,0,0,0,0,991,0,8604846,8605837,0,0,0,0,551917,471122,80795,0,16986,0,8703618,2827,1669158,0,1669158,0,16986,0,16986,1686144,7017474,8703618
404,106334564,TEMECULA VALLEY HOSPITAL,20242,04/01/2024,06/30/2024,Open,Riverside,12 - Inland Counties,1111,Investor - Corp.,Comparable,,951-331-2200,31700 TEMECULA PKWY,TEMECULA,92592,DARLENE WETTON,140,140,140,591,790,65,349,0,0,56,356,2,26,2235,0,3076,4088,351,1966,0,0,207,1537,7,73,11305,0,1395,2125,369,2984,0,0,879,3319,144,781,11996,82436392,119352292,8732060,45027702,0,0,7592138,45829966,208344,1635950,310814844,31019415,55729941,4256969,36467016,0,0,11732292,51549077,625664,5619368,196999742,2512987,90080928,154328495,12004487,74868400,0,0,0,16914471,76995192,0,1208332,0,0,0,4949787,433863079,0,0,0,0,0,23967902,21730283,1073682,7198180,0,0,2288728,20005144,-84526,-2227886,73951507,196502,68940604,2971048,0,12100,0,0,0,0,0,1208,0,65179139,65180347,0,0,0,0,253008496,137995472,115013024,2099246,9024669,0,191317286,1117877,33852704,0,33852704,0,448271,0,448271,34300975,157016311,191317286
405,106400548,TENET HEALTH CENTRAL COAST TWIN CITIES COMMUNITY HOSPITAL,20242,04/01/2024,06/30/2024,Open,San Luis Obispo,08 - Mid-Coast,801,Investor - Corp.,Comparable,Rural,805-434-3500,1100 LAS TABLAS ROAD,TEMPLETON,93465,MARK LISA,122,114,63,528,134,14,215,0,0,25,210,0,12,1138,0,2737,638,59,878,0,0,99,887,0,16,5314,0,2611,1124,117,2328,0,0,298,2524,0,349,9351,59306582,29621913,2714005,28824364,0,0,2925498,25493332,0,395931,149281625,42377797,18843774,2252095,41643804,0,0,4886981,48866885,0,7536341,166407677,64048,93718568,44849450,4876788,70078807,0,0,0,7151977,57241272,0,748065,0,0,0,7364063,286093038,0,0,0,0,0,7163545,3616237,89312,389362,0,0,660502,17118946,0,558360,29596264,84432,34181379,1353244,0,268174,0,0,0,0,0,17137102,0,44116050,61253152,0,0,8502019,8502019,139477128,97360620,42116508,1926249,7083800,203191628,324073356,0,37019074,0,37019074,1411,283098550,0,283098550,320119035,3954321,324073356
