_id,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,DEP_AMORT_EXP_OPS,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,DISP_TRNFR,CASH,MARKETABLE_SEC,OTH_CURR_ASSETS,TOT_CURR_ASSETS,LIMITED_USE_CASH,LIMITED_USE_INV,LIMITED_USE_OTHER_ASSETS,TOT_LIMITED_USE_ASSETS,TOT_PPE,ACCU_DEP_AMORT,NET_TOT_PPE,CONST_IN_PROGRESS,TOT_INV_AND_OTH_ASSETS,TOT_INTANGIBLE_ASSETS,TOT_ASSETS,CAP_EXP,CURR_LIABILITIES,CURR_MAT_LT_DEBT,TOT_CURR_LIABILITIES,TOT_DEF_CREDITS,TOT_LT_DEBT,CURR_MATURITIES,NET_TOT_LT_DEBT,TOT_LIABILITIES,TOT_EQUITY,TOT_LIABILITY_AND EQUITY
318,106190796,RONALD REAGAN UCLA MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,927,Non Profit Other,Comparable,Teaching,310-825-5041,757 WESTWOOD PLAZA,LOS ANGELES,90095,JOHNESE SPISSO,446,446,446,1474,610,554,896,0,0,36,1955,9,164,5698,0,10907,5181,6763,7773,0,0,325,13269,56,1073,45347,0,39893,15475,6031,12586,0,0,760,69361,47,5631,149784,276326434,118599174,150778418,213943870,0,0,8498917,382063661,493590,9401074,1160105138,201695662,47825956,24563147,58705794,0,0,4113419,390949581,118653,14300172,742272384,20241031,293856025,95176370,133388550,180219352,0,0,0,7226813,425593613,0,500319,0,612243,-839892,7726066,1163700490,0,0,0,0,0,179254195,69348491,40834091,89965112,0,0,5241886,338153633,0,15879624,738677032,91850918,782500979,81678437,0,35027491,0,0,0,0,0,1891897000,0,409424000,2301321000,0,302568000,0,302568000,2072518088,1107350000,965168088,351005912,874438000,0,4794501000,330167370,480664000,36625000,517289000,2873674000,2259596000,36625000,2222971000,5613934000,-819433000,4794501000
319,106344210,"SACRAMENTO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",20241,01/01/2024,03/31/2024,Open,Sacramento,02 - Golden Empire,311,Investor - Corp.,Comparable,,877-978-4848,1400 EXPO PARKWAY,SACRAMENTO,95815,MELANIE NELSON,117,117,94,45,13,14,0,178,0,64,34,0,3,351,0,618,154,132,0,2080,0,5105,360,4,17,8470,0,0,0,0,0,0,0,0,0,0,0,0,1360825,339050,290700,0,4580550,0,11232275,792775,8825,37475,18642475,0,0,0,0,0,0,0,0,0,0,0,0,520414,134288,147392,0,0,1848960,0,4971869,285200,0,8825,0,0,0,17000,7933948,0,0,0,0,0,840411,204762,143308,0,2731590,0,6260406,507575,0,20475,10708527,1860907,10014212,64931,601452,-3556,0,0,0,0,0,0,0,18893399,18893399,0,0,0,0,1004407,300632,703775,0,5905786,0,25502960,0,25824763,396832,26221595,0,6580337,396832,6183505,32405100,-6902140,25502960
320,106344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER - PHF,20241,01/01/2024,03/31/2024,Open,Sacramento,02 - Golden Empire,311,City/County,Psychiatric Health Facilities,,916-875-1000,2150 STOCKTON BOULEVARD,SACRAMENTO,95817,"ANANTHA PANYALA, PHD",50,50,50,0,0,0,0,0,0,81,0,0,0,81,0,0,0,0,0,0,0,3969,0,0,0,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857680,0,0,0,2857680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857680,0,0,0,2857680,0,10750052,0,624345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,106341326,SACRAMENTO REHABILITATION HOSPITAL,20241,01/01/2024,03/31/2024,Open,Sacramento,02 - Golden Empire,311,Investor - Corp.,Comparable,,916-628-8301,10 ADVANTAGE COURT,SACRAMENTO,95834,JOSEPH HUGAR,50,50,50,129,17,13,0,0,0,33,0,0,0,192,0,1958,252,249,0,0,0,500,0,0,0,2959,0,0,0,0,0,0,0,0,0,0,0,0,7414471,1169884,863780,0,0,0,1970786,0,0,0,11418921,0,0,0,0,0,0,0,0,0,0,0,0,2111296,70836,503527,0,0,0,0,1011990,0,0,0,0,0,0,0,3697649,0,0,0,0,0,5303175,1099048,360253,0,0,0,958796,0,0,0,7721272,5429,8352731,404638,0,74166,0,0,0,0,0,87051,0,6383117,6470168,0,0,0,0,614171,153869,460302,0,209417148,0,216347618,79362,5481271,0,5481271,0,219158358,0,219158358,224639629,-8292011,216347618
322,106270875,SALINAS VALLEY HEALTH MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Monterey,08 - Mid-Coast,705,District,Comparable,,831-757-4333,450 EAST ROMIE LANE,SALINAS,93901,ALLEN RADNER,263,255,133,989,208,12,68,0,0,110,1340,2,23,2752,0,4357,922,65,383,0,0,370,4693,5,71,10866,0,5980,1272,653,10406,0,0,894,6742,5,323,26275,170451733,37404412,16101926,83332634,0,0,10280901,62128763,180710,12246672,392127751,130679907,29581182,5233041,114761120,0,0,13437699,92405971,49510,2106854,388255284,13083162,259781839,59477052,19767214,177792624,0,0,0,7370964,76950204,0,226779,0,0,0,324708,614774546,0,0,0,0,0,41349801,7508542,1567753,20301130,0,0,16347636,77584530,3442,945655,165608489,2505020,146981383,7231731,0,-6518851,0,0,0,0,0,217280516,0,128240046,345520562,90000,420021753,0,420111753,641287212,443954456,197332756,51790924,151899925,532173,1167188093,5371280,107823056,0,107823056,118792064,0,0,0,226615120,940572973,1167188093
323,106361318,SAN ANTONIO REGIONAL HOSPITAL,20241,01/01/2024,03/31/2024,Open,San Bernardino,12 - Inland Counties,1207,Non Profit Corp.,Comparable,,909-985-2811,999 SAN BERNARDINO ROAD,UPLAND,91786,JOHN CHAPMAN,363,363,363,841,1468,254,698,0,0,519,401,18,25,4224,0,3996,6976,1207,3315,0,0,2465,1906,84,121,20070,0,8881,13482,2131,12100,0,0,13629,9898,765,1101,61987,105337028,183873295,31816793,87393428,0,0,64967852,50253525,2218866,3193002,529053789,65088719,98806287,15617592,88681213,0,0,99883528,72538193,5605305,8066172,454287009,734419,153390392,244655944,44076822,148423549,0,0,0,148744502,110794299,0,384352,0,0,0,16773303,867977582,0,0,0,126186,126186,17035356,38023638,3357564,27651092,0,0,16106877,11997419,540157,777299,115489402,3192603,116164597,5159218,0,1732037,0,0,0,0,0,13890395,83090388,159015612,255996395,0,149583497,0,149583497,480054136,210666547,269387589,24583690,88146393,0,787697564,6836488,103417384,3065000,106482384,37125159,131919755,3065000,128854755,272462298,515235266,787697564
324,106374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,20241,01/01/2024,03/31/2024,Open,San Diego,14 - San Diego/Imperial,1418,City/County,Hospital-LTC Emphasis,,619-692-8232,3853 ROSECRANS STREET,SAN DIEGO,92110,IZABELA KARMACH,301,301,248,23,0,55,0,24,0,60,98,0,1,261,0,407,0,13348,0,371,0,910,2674,0,38,17748,0,1779,0,2539,0,1568,0,3395,1916,0,76,11273,429198,0,3584516,0,391673,0,960531,1586438,0,37971,6990327,341537,0,487465,0,301068,0,651758,367936,0,14564,2164328,0,261120,0,427508,0,0,234765,0,546392,550202,0,0,0,0,0,17577,2037564,0,0,0,0,0,509614,0,3644473,0,457977,0,1065897,1404172,0,34958,7117091,0,45059472,0,0,17413,0,0,0,0,0,0,0,3850330,3850330,0,0,0,0,118612198,765915,117846283,0,0,0,121696613,0,0,0,0,0,0,0,0,0,121696613,121696613
325,106190673,SAN DIMAS COMMUNITY HOSPITAL,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,917,Investor - Corp.,Comparable,,909-599-6811,1350 WEST COVINA BOULEVARD,SAN DIMAS,91773,PARRISH SCARBORO,101,101,101,214,303,18,110,0,0,26,87,0,3,761,0,1045,1434,88,528,0,0,88,375,0,3,3561,0,280,676,171,1401,0,0,584,903,0,126,4141,17485063,23934042,1104500,7665400,0,0,1687415,5494820,0,66246,57437486,2360458,8616251,914752,8659643,0,0,3546207,8838647,0,668279,33604237,51000,15230630,27738628,1261962,12579839,0,0,0,4340648,12068363,0,28121,0,0,0,98242,73397433,0,0,0,0,0,4614892,4811666,757289,3745204,0,0,892974,2265104,0,557161,17644290,47736,17347986,302717,0,53220,0,0,0,0,0,0,0,25076819,25076819,0,0,0,0,43618113,28909314,14708799,260391,0,0,40046009,114755,16865406,320312,17185718,137309,21501911,320312,21181599,38504626,1541383,40046009
326,106190200,SAN GABRIEL VALLEY MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,,626-289-5454,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,ANTHONY NGUYEN,273,273,273,501,412,50,427,0,0,6,168,0,11,1575,0,4765,2256,567,4092,0,0,8,582,0,30,12300,0,655,901,232,2655,0,0,128,1482,37,606,6696,54512402,32440839,7957524,48456333,0,0,257283,10055156,0,424754,154104291,11267908,12015733,1811201,26759469,0,0,1077972,13776673,178190,3189431,70076577,563533,50268704,39072990,8098944,66567627,-631507,0,0,892519,20815932,0,178190,0,0,0,3230991,189057923,4906333,0,0,0,4906333,15511606,10289915,1669781,9279682,0,0,104616,3015897,0,157781,40029278,47843,46439221,278140,0,334014,0,0,0,0,0,49142980,0,37838540,86981520,0,0,0,0,31024330,25840627,5183703,4501191,53312,0,96719726,466939,35449542,7835885,43285427,0,7835885,7835885,0,43285427,53434299,96719726
327,106331326,SAN GORGONIO MEMORIAL HOSPITAL,20241,01/01/2024,03/31/2024,Open,Riverside,12 - Inland Counties,1107,District,Comparable,Rural,951-845-1121,600 N. HIGHLAND SPRINGS AVENUE,BANNING,92220,STEVE BARRON,79,79,79,107,109,28,150,0,0,90,0,17,14,515,0,485,468,144,590,0,0,342,0,45,221,2295,0,1529,2288,983,5361,0,0,3161,0,0,975,14297,7386795,17617158,2179926,11019412,0,0,5632741,0,514779,583318,44934129,7613714,23464379,4164107,27511747,0,0,17572080,0,0,2744781,83070808,2993316,12738751,33637637,5648367,35840593,0,0,0,19182832,0,0,514779,0,0,0,-17822921,92733354,0,0,0,0,0,2261758,7443900,695666,2690566,0,0,4021989,0,0,18157704,35271583,564244,26575163,3152821,0,4338432,0,0,0,0,0,11838673,0,10623238,22461911,26092053,0,0,26092053,164918212,97673997,67244215,5053095,0,42133,120893407,2313260,31398609,4431150,35829759,0,131557302,4431150,127126152,162955911,-42062504,120893407
328,106394003,SAN JOAQUIN - PHF,20241,01/01/2024,03/31/2024,Open,San Joaquin,06 - North San Joaquin,507,City/County,Psychiatric Health Facilities,,209-468-8750,1212 NORTH CALIFORNIA STREET,STOCKTON,95202,"GENEVIEVE, VALENTINE",16,16,16,0,0,0,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,1384,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243488,0,0,0,2243488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243488,0,0,0,2243488,0,2243488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,106391010,SAN JOAQUIN GENERAL HOSPITAL,20241,01/01/2024,03/31/2024,Open,San Joaquin,06 - North San Joaquin,507,City/County,Comparable,,209-468-6000,500 WEST HOSPITAL ROAD,FRENCH CAMP,95231,RICK CASTRO,196,196,146,459,0,415,1011,8,0,428,0,1,12,2334,0,2824,0,2266,4652,31,0,2386,0,4,77,12240,0,4555,0,3172,13186,35,0,5837,0,4,739,27528,80048812,0,70625097,115870037,893581,0,68536131,0,99288,1597706,337670652,37362156,0,26017966,108159243,258406,0,47879085,0,28712,6090528,225796096,6602501,96430841,0,78106526,194779424,0,1151987,0,84054719,0,0,127999,0,0,0,0,461253997,0,10818738,0,0,10818738,20980126,0,18536536,40068595,0,0,32360497,0,0,1085735,113031489,10408300,126254414,3277654,0,534514,0,0,0,0,0,0,0,487859418,487859418,28277,0,6170602,6198879,263450017,150746910,112703107,6608589,0,0,613369993,5927071,117171316,0,117171316,401359419,18841044,0,18841044,537371779,75998214,613369993
330,106104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,20241,01/01/2024,03/31/2024,Open,Fresno,09 - Central,605,Investor - Corp.,Comparable,,559-436-3600,7173 N. SHARON AVENUE,FRESNO,93720,CHASE TAYLOR,62,62,62,247,39,8,31,0,0,78,0,0,0,403,0,3145,646,136,479,0,0,888,0,0,0,5294,0,3500,987,0,1149,0,0,2325,0,0,0,7961,14742919,3041789,484971,2203114,0,0,4109031,0,0,0,24581824,2557269,704250,0,810336,0,0,1617209,0,0,0,5689064,118705,10182574,2269487,326159,1860899,0,0,0,3458116,0,0,0,0,0,0,0,18215940,0,0,0,0,0,6998910,1476551,158811,1152552,0,0,2268124,0,0,0,12054948,30644,14891779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,106434032,SAN JOSE BEHAVIORAL HEALTH,20241,01/01/2024,03/31/2024,Open,Santa Clara,07 - Santa Clara,431,Investor - Corp.,Comparable,,669-234-5959,455 SILICON VALLEY BOULEVARD,SAN JOSE,95138,STEVE VANDERPOEL,133,133,133,64,31,31,521,0,0,0,286,0,0,933,0,1114,447,259,5777,0,0,0,2398,0,0,9995,0,31,13,0,57,0,0,0,1667,0,0,1768,3106335,1337490,1050880,16495125,0,0,0,6995373,0,0,28985203,41875,9425,0,68150,0,0,0,1702300,0,0,1821750,202678,1494574,553757,853339,4282201,0,0,0,0,3153403,0,143901,0,0,0,529036,11212889,0,0,0,0,0,1653636,793158,200441,12278174,0,0,0,4668655,0,0,19594064,0,11187138,726791,0,15,0,0,0,0,0,0,0,18734934,18734934,0,0,0,0,70974025,13033952,57940073,0,219520,0,76894527,216682,4167718,990000,5157718,0,2022199,990000,1032199,6189917,70704610,76894527
332,106404046,SAN LUIS OBISPO COUNTY - PHF,20241,01/01/2024,03/31/2024,Open,San Luis Obispo,08 - Mid-Coast,801,City/County,Psychiatric Health Facilities,,209-478-5291,2178 JOHNSON AVENUE,SAN LUIS OBISPO,93401,MARIA STEFANOU,16,16,16,0,0,0,0,141,0,0,0,0,0,141,0,0,0,0,0,1184,0,0,0,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154333,0,0,0,0,0,1154333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154333,0,0,0,0,0,1154333,264199,1325907,182,282940,0,0,0,0,0,0,1250,0,4467114,4468364,0,0,0,0,0,0,0,0,0,0,4468364,0,4798706,0,4798706,0,0,0,0,4798706,-330342,4468364
333,106410782,SAN MATEO MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,San Mateo,04 - West Bay,427,City/County,Comparable,,650-573-2222,222 WEST 39TH AVENUE,SAN MATEO,94403,"CHESTER J. KUNNAPPILLY, MD",448,448,448,101,112,140,292,0,7,33,0,6,15,706,95,1539,1229,4620,19509,0,103,2914,0,14,140,30068,25737,6453,9316,8777,78049,0,2137,923,0,921,2835,109411,7459855,7965418,12444588,22868784,0,462666,1246150,0,213487,783087,53444035,6318929,8373343,11386734,71043096,0,1686600,1367019,0,740913,2482982,103399616,652361,10385697,10869677,12949734,44267084,-14662624,0,1400155,1130093,0,0,804497,0,0,0,2281067,70077741,0,3086516,0,0,3086516,3393087,5469083,10881588,67393936,0,749110,1483076,0,149903,332643,89852426,5619283,112343697,908639,8051377,20231548,0,0,0,0,0,0,0,360622733,360622733,45000000,0,0,45000000,104928521,46158724,58769797,11683855,4242427,318722,480637534,1448476,246186820,1444971,247631791,1436232,179579679,1444971,178134708,427202731,53434803,480637534
334,106074017,SAN RAMON REGIONAL MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Contra Costa,05 - East Bay,411,Investor - Corp.,Comparable,,925-275-9200,6001 NORRIS CANYON ROAD,SAN RAMON,94583,BEENU CHADHA,123,116,41,335,144,6,96,0,0,34,223,2,8,848,0,1613,704,46,524,0,0,65,689,4,13,3658,0,3568,972,70,810,0,0,381,5424,6,161,11392,94172922,38760178,1456074,25380849,0,0,4371105,45124581,660902,1211219,211137830,52121242,19990627,1361113,15967069,0,0,6231452,80782001,120357,3244579,179818440,1678187,135460621,54485531,2704408,38829199,0,0,0,9636285,97414839,0,781259,0,0,0,4161453,345151782,0,0,0,0,0,10833543,4265274,112779,2518719,0,0,832178,27133338,0,108657,45804488,356847,46216399,1655196,0,56884,0,0,0,0,0,1280,0,39943144,39944424,0,0,0,0,166849207,108563244,58285963,0,23354,5263861,103517602,323705,21600459,0,21600459,123645,0,0,0,21724104,81793498,103517602
335,106420514,SANTA BARBARA COTTAGE HOSPITAL,20241,01/01/2024,03/31/2024,Open,Santa Barbara,10 - Santa Barbara/Ventura,807,Non Profit Corp.,Comparable,Teaching,805-687-1111,400 W. PUEBLO STREET,SANTA BARBARA,93105,RONALD C. WERFT,519,392,308,2231,259,199,816,0,0,32,1213,24,5,4779,0,12310,1364,1209,4024,0,0,185,6040,67,63,25262,0,9884,881,1538,9846,0,0,401,11668,343,285,34846,236826743,27399301,21678069,77355750,0,0,4534966,111754823,1012724,2143175,482705551,89187149,7943071,5397367,35917249,0,0,1987002,59914073,1080609,2148848,203575368,11347759,263617548,28051764,23807967,82373369,0,0,0,3291893,50189317,0,3149863,0,0,0,2935681,468765161,0,0,0,0,0,57857240,7290608,3267469,30899629,0,0,3230075,115255946,0,-285209,217515758,8396056,230094299,12895681,10331296,47106316,0,0,0,0,0,61594719,770957915,392883446,1225436080,0,0,5392514,5392514,1165204907,521916739,643288168,13380994,410297635,349586,2298144977,5979347,152097945,3374360,155472305,6525886,524357409,3374360,520983049,682981240,1615163737,2298144977
336,106424002,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,20241,01/01/2024,03/31/2024,Open,Santa Barbara,10 - Santa Barbara/Ventura,807,City/County,Psychiatric Health Facilities,,805-681-5244,315 CAMINO DEL REMEDIO,SANTA BARBARA,93110,ANTONETTE  NAVARRO,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,106430883,SANTA CLARA VALLEY MEDICAL CENTER,20241,01/01/2024,03/31/2024,Open,Santa Clara,07 - Santa Clara,431,City/County,Comparable,Teaching,408-885-5000,751 SOUTH BASCOM AVENUE,SAN JOSE,95128-2699,PAUL LORENZ,1122,1036,751,1900,1223,1043,3722,94,0,68,785,142,0,8977,0,13560,8124,8735,18428,427,0,1026,6093,480,0,56873,0,25589,17284,39921,125219,4537,0,4901,24641,10268,0,252360,280142463,175721046,181488006,434066843,11534250,0,32607879,148020465,12574050,0,1276155002,147527003,83317710,238585716,330273244,21423806,0,23717343,118116493,50149586,0,1013110901,30697,363880774,217458179,304050926,571292398,-37543716,28244106,0,46688681,189675000,0,43114741,0,0,0,0,1726891786,0,125134532,0,0,125134532,63788692,41580577,148564477,323184257,4711890,2059,9636541,76461958,19578198,0,687508649,8852822,908988272,20544277,0,157336594,0,0,0,0,0,2957,0,1340995766,1340998723,0,0,0,0,382991240,269688787,113302453,28898434,0,0,1483199610,6044799,1048714843,47453280,1096168123,0,168960179,47453280,121506899,1217675022,265524588,1483199610
338,106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,20241,01/01/2024,03/31/2024,Open,Los Angeles,11 - Los Angeles,927,Non Profit Corp.,Comparable,Teaching,424-259-6000,1250 16TH STREET,SANTA MONICA,90404,DR. DAVID FEINBERG,281,281,281,1130,499,271,409,1,0,21,1239,6,67,3643,0,7492,3271,1489,2805,6,0,73,5949,33,352,21470,0,12219,7047,1055,5072,28,0,266,27784,33,1521,55025,154345123,41207178,28550387,64155059,86891,0,1513610,150846802,158741,1701294,442565085,65135188,17333662,3912018,19477963,62536,0,1254907,137635215,109909,4943845,249865243,9658101,171312861,45428876,24804496,68621671,0,117017,0,1656672,161641935,0,268650,0,0,0,1969392,485479671,10464018,879117,0,2070806,13413941,46145014,22586083,7336372,15223265,31049,0,1065161,123498230,0,4479424,220364598,3851475,227825826,10278768,0,-1045093,0,0,0,0,0,14932654,0,142710705,157643359,192893,10108530,0,10301423,1066981830,409670946,657310884,9952642,104104440,0,939312748,2964997,104687437,5650462,110337899,0,339220507,5650462,333570045,443907944,495404804,939312748
339,106420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,20241,01/01/2024,03/31/2024,Open,Santa Barbara,10 - Santa Barbara/Ventura,805,Non Profit Corp.,Comparable,Rural,805-967-3411,2050 VIBORG ROAD,SOLVANG,93463,RONALD C. WERFT,11,8,8,32,3,1,4,0,0,0,5,0,0,45,0,117,6,6,10,0,0,0,17,0,0,156,0,3591,134,91,1318,0,0,148,2409,64,68,7823,1190556,134879,80170,128004,0,0,0,211284,0,0,1744893,11036860,631764,231057,2918425,0,0,172682,5358305,141905,140379,20631377,406270,8401932,755073,280967,2549711,0,0,0,-12516,1509956,0,263881,0,0,0,68540,14223814,0,0,0,0,0,3662976,11570,30260,496718,0,0,185198,3732577,0,33157,8152456,64277,7286535,601454,304642,1896017,0,0,0,0,0,2707666,30669194,8112719,41489579,0,0,0,0,47411251,16235118,31176133,3334229,14270317,0,90270258,1219673,5280649,0,5280649,66451,517149,0,517149,5864249,84406009,90270258
340,106371256,SCRIPPS GREEN HOSPITAL,20241,01/01/2024,03/31/2024,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,,858-455-9100,10666 NORTH TORREY PINES ROAD,LA JOLLA,92037,CARL ETTER,173,150,100,916,187,22,45,0,0,4,639,1,11,1825,0,3730,963,179,401,0,0,13,2869,2,41,8198,0,8053,1525,44,134,0,0,102,15386,8,184,25436,147750549,25023841,6856117,7477143,0,0,355422,101466482,214629,4838892,293983075,115446683,23988807,357135,883412,0,0,1015886,161653019,124539,2807784,306277265,1899244,219806262,41521706,6322816,6659600,0,0,0,1418265,196450759,0,339168,0,0,0,6615403,481033223,0,0,0,0,0,43259429,7384362,585742,1694497,0,0,-19757,65262162,0,1060682,119227117,3845175,99172096,4210239,1571751,0,0,0,0,0,0,0,0,69790058,69790058,0,0,0,0,268981831,181034722,87947109,6071999,1221281031,0,1385090197,3565749,8771160,751686,9522846,0,4840066,751686,4088380,13611226,1371478971,1385090197
341,106371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,20241,01/01/2024,03/31/2024,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,,760-633-6501,354 SANTA FE DRIVE,ENCINITAS,92024,CARL ETTER,187,186,168,1230,645,119,463,0,0,8,1077,19,12,3573,0,4842,3589,411,1854,0,0,31,3238,23,14,14002,0,5933,1902,673,3444,0,0,71,9815,246,146,22230,124229949,71019442,11188670,40793218,0,0,1143811,76241084,660297,393268,325669739,72120627,36801778,6211333,36084602,0,0,1235161,110119464,2011184,1197848,265781997,217656,168382935,92693908,15323832,67686621,0,0,0,971413,116870842,0,2671481,0,0,0,3342589,468161277,0,0,0,38512,38512,27918441,15087246,1918811,9230441,0,0,1239762,69218451,0,-1284181,123328971,2310184,103721784,4972817,9119607,804353,0,0,0,0,0,0,0,64622399,64622399,0,0,0,0,301670493,152639143,149031350,96111127,234438269,0,544203145,5456346,10803489,130026,10933515,0,2780664,130026,2650638,13584153,530618992,544203145
342,106370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,20241,01/01/2024,03/31/2024,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,,858-457-6332,9888 GENESEE AVENUE,LA JOLLA,92037,CARL ETTER,426,401,313,1868,840,114,480,0,0,14,2265,33,29,5643,0,9690,5106,809,2600,0,0,77,9270,102,93,27747,0,6566,2205,411,2543,0,0,102,13092,280,253,25452,342177849,144277613,28415572,71788405,0,0,4997059,343558510,3912892,3542510,942670410,146088916,52734933,3405451,30943723,0,0,1636231,271684856,3622807,3279885,513396802,2173833,425905949,173260723,27802240,83917920,0,0,0,4027489,435954762,0,7535699,0,0,0,7452942,1168031557,0,0,0,-4448133,-4448133,62303540,23595324,3168441,18647207,0,0,1902883,173288833,0,681294,283587522,8024934,223519065,11426373,4146056,188723,0,0,0,0,0,0,0,196418433,196418433,0,0,0,0,831430876,409770824,421660052,45452000,1402829154,0,2066359639,7133809,16746233,2734649,19480882,0,13065412,2734649,10330763,29811645,2036547994,2066359639
