FAC_NAME,COUNTY_NAME,BEG_DATE_q1,END_DATE_q1,OP_STATUS_q1,TYPE_HOSP_q1,TEACH_RURL_q1,AVL_BEDS_q1,STF_BEDS_q1,VIS_TOT_q1,GRIP_TOT_q1,DAY_TOT_q1,GROP_TOT_q1,DED_TOT_q1,CAP_TOT_q1,NET_TOT_q1,TOT_OP_EXP_q1,EXP_PIPS_q1,EXP_POPS_q1,PHY_COMP_q1,LOG_VIS_TOT_q1,LOG_GRIP_TOT_q1,LOG_DAY_TOT_q1,LOG_GROP_TOT_q1,LOG_DED_TOT_q1,LOG_CAP_TOT_q1,LOG_DED_TOT_q1,LOG_CAP_TOT_q1,LOG_NET_TOT_q1,LOG_TOT_OP_EXP_q1,LOG_EXP_PIPS_q1,LOG_EXP_POPS_q1,LOG_PHY_COMP_q1,BEG_DATE_q2,END_DATE_q2,OP_STATUS_q2,TYPE_HOSP_q2,TEACH_RURL_q2,AVL_BEDS_q2,STF_BEDS_q2,VIS_TOT_q2,GRIP_TOT_q2,DAY_TOT_q2,GROP_TOT_q2,DED_TOT_q2,CAP_TOT_q2,NET_TOT_q2,TOT_OP_EXP_q2,EXP_PIPS_q2,EXP_POPS_q2,PHY_COMP_q2,LOG_VIS_TOT_q2,LOG_GRIP_TOT_q2,LOG_DAY_TOT_q2,LOG_GROP_TOT_q2,LOG_DED_TOT_q2,LOG_CAP_TOT_q2,LOG_DED_TOT_q2,LOG_CAP_TOT_q2,LOG_NET_TOT_q2,LOG_TOT_OP_EXP_q2,LOG_EXP_PIPS_q2,LOG_EXP_POPS_q2,LOG_PHY_COMP_q2
SCRIPPS GREEN HOSPITAL,San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,150,100,25436.0,293983075.0,8198.0,306277265.0,481033223.0,0.0,119227117.0,99172096.0,0.0,0.0,1571751.0,10.143960085972113,19.4990327590202,9.011767474596178,19.540001347696847,19.99951115749476,15.46989946485397,19.99951115749476,15.46989946485397,18.596540786721324,18.412367252446458,0.0,0.0,14.267701478711494,2024-04-01,2024-06-30,Open,Comparable,N/A,150,96,25938.0,287413710.0,7831.0,314268168.0,481560115.0,0.0,120121763.0,96713533.0,0.0,0.0,1579621.0,10.163502906626189,19.476433237499787,8.965973184210347,19.565757220787955,20.082419741482326,14.470255730140709,20.082419741482326,14.470255730140709,18.604016486286262,18.38726390926518,0.0,0.0,14.272696135874245
SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,186,168,22230.0,325669739.0,14002.0,265781997.0,468161277.0,38512.0,123328971.0,103721784.0,0.0,0.0,9119607.0,10.009242990201992,19.60139435834662,9.547026871355778,19.398186974335054,19.97260847291813,15.477236320051837,19.97260847291813,15.477236320051837,18.630365912147017,18.457222728282254,0.0,0.0,16.0259373786706,2024-04-01,2024-06-30,Open,Comparable,N/A,186,162,22853.0,316158500.0,13424.0,274628399.0,462765810.0,51699.0,128072788.0,101611936.0,0.0,0.0,10205850.0,10.03688143570666,19.571754231242295,9.504873919377065,19.430929469111298,20.046094693183587,14.496762773094277,20.046094693183587,14.496762773094277,18.668109324318255,18.43667157636471,0.0,0.0,16.138471741244143
SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,401,313,25452.0,942670410.0,27747.0,513396802.0,1168031557.0,-4448133.0,283587522.0,223519065.0,0.0,0.0,4146056.0,10.144588893224116,20.664227268369803,10.230919044505193,20.056559599268564,20.88191474285383,13.569290275320087,20.88191474285383,13.569290275320087,19.463031356590967,19.225007274867203,0.0,0.0,15.237668320074384,2024-04-01,2024-06-30,Open,Comparable,N/A,401,291,26456.0,925681170.0,25633.0,539609943.0,1178403601.0,-1924651.0,284962861.0,222441509.0,0.0,0.0,4214343.0,10.183276052556291,20.646040425547543,10.15167487428977,20.106357110593603,20.92513668747972,0.0,20.92513668747972,0.0,19.467869420970068,19.220174748608017,0.0,0.0,15.254004502667568
SCRIPPS MERCY HOSPITAL,San Diego,2024-01-01,2024-03-31,Open,Comparable,Teaching,559,470,49739.0,955540817.0,41691.0,560463679.0,1236899740.0,-5229882.0,273874874.0,302429160.0,0.0,0.0,7131907.0,10.814564717357396,20.677788039727464,10.638064542859214,20.144274999090573,20.93901781859212,0.0,20.93901781859212,0.0,19.428181899467205,19.527357629498706,0.0,0.0,15.780089358274564,2024-04-01,2024-06-30,Open,Comparable,Teaching,559,448,51170.0,941072811.0,39524.0,576498102.0,1186032755.0,1186853.0,332725011.0,303227699.0,0.0,0.0,7449957.0,10.842928244308982,20.662531071814424,10.584688662077673,20.172482607121573,20.931351881260998,14.950617089932107,20.931351881260998,14.950617089932107,19.622826917002712,19.529994566398575,0.0,0.0,15.823718952755959
SELECT SPECIALTY HOSPITAL - SAN DIEGO,San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,88,88,0.0,260211073.0,7706.0,0.0,242224018.0,0.0,17987055.0,16659533.0,0.0,0.0,0.0,0.0,19.377003682706608,8.949884285777994,0.0,19.32132522513742,15.46989946485397,19.32132522513742,15.46989946485397,16.70516294606491,16.628493223123293,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,88,88,0.0,257739652.0,7704.0,0.0,237788193.0,0.0,19951459.0,16637400.0,0.0,0.0,0.0,0.0,19.367460536505618,8.949624747754216,0.0,19.46122085201104,14.470255730140709,19.46122085201104,14.470255730140709,16.808812881579797,16.627163791254578,0.0,0.0,0.0
SEMPERVIRENS P.H.F.,Humboldt,2024-01-01,2024-03-31,Open,Psychiatric Health Facilities,N/A,16,16,0.0,2548399.0,1243.0,0.0,0.0,0.0,2548399.0,2850166.0,0.0,0.0,0.0,0.0,14.75097626922447,7.126087273299125,0.0,15.175168549872277,15.46989946485397,15.175168549872277,15.46989946485397,14.75097626922447,14.862888147019355,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Psychiatric Health Facilities,N/A,16,16,0.0,2843628.0,1387.0,0.0,0.0,0.0,2843628.0,3019587.0,0.0,0.0,0.0,0.0,14.860591611325594,7.23561914106675,0.0,17.628516397196258,14.470255730140709,17.628516397196258,14.470255730140709,14.860591611325594,14.920630956203414,0.0,0.0,0.0
SENECA HEALTHCARE DISTRICT,Plumas,2024-01-01,2024-03-31,Open,Comparable,Rural,26,26,5756.0,1310566.0,1367.0,4067306.0,448328.0,0.0,4929544.0,5218966.0,0.0,0.0,610163.0,8.65817178467581,14.085970425963342,7.221105098182496,15.2184916676564,15.284119428875384,15.46989946485397,15.284119428875384,15.46989946485397,15.410757249670446,15.467810047555167,0.0,0.0,13.321483052474164,2024-04-01,2024-06-30,Open,Comparable,Rural,26,26,7353.0,1236942.0,1386.0,5296594.0,-1803618.0,0.0,8337154.0,5574652.0,0.0,0.0,674477.0,8.902999661861218,14.028153571089016,7.234898420314831,15.482574719230909,17.587874635711067,14.470255730140709,17.587874635711067,14.470255730140709,15.936232589039523,15.533740631220867,0.0,0.0,13.42169433734486
SEQUOIA HOSPITAL,San Mateo,2024-01-01,2024-03-31,Open,Comparable,N/A,114,53,16065.0,178162439.0,4415.0,216883916.0,318755712.0,184179.0,76474822.0,85332679.0,0.0,0.0,0.0,9.684460516733758,18.998206276374162,8.392989587956931,19.19487282367031,19.592080478262723,15.504510200882464,19.592080478262723,15.504510200882464,18.152472133516707,18.262068057496418,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,114,52,15815.0,173444623.0,4347.0,217187846.0,311830816.0,61393.0,78863046.0,84092337.0,0.0,0.0,0.0,9.668777364850452,18.971368936376777,8.3774712482411,19.19627319141995,19.693574504379402,14.501655781940824,19.693574504379402,14.501655781940824,18.183223323760146,18.24742601496639,0.0,0.0,0.0
SHARP CHULA VISTA MEDICAL CENTER,San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,449,381,45613.0,629325148.0,31556.0,317044829.0,806901494.0,16754964.0,156223447.0,166485763.0,0.0,0.0,0.0,10.727969965926095,20.2601586111501,10.359550713407383,19.57455374140111,20.513527476972072,16.905864001282406,20.513527476972072,16.905864001282406,18.866797899340572,18.93042036222781,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,449,379,47814.0,614262910.0,31385.0,340774207.0,815022144.0,17276137.0,157291110.0,165479602.0,0.0,0.0,0.0,10.775094676783644,20.23593358827368,10.354117212598666,19.64673066930433,20.572801606141837,16.770461929903686,20.572801606141837,16.770461929903686,18.87360885657798,18.924358500473147,0.0,0.0,0.0
SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,177,116,24735.0,76464790.0,9855.0,128004044.0,166614760.0,5453281.0,43307355.0,43007507.0,0.0,0.0,0.0,10.116014951387148,18.152340944483964,9.1958356857733,18.66757242294707,18.95430228124833,16.184179602303217,18.95430228124833,16.184179602303217,17.583833063070536,17.576885263067382,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,177,127,27472.0,79453165.0,10801.0,129281672.0,171093206.0,5373237.0,43014868.0,42897476.0,0.0,0.0,0.0,10.220958983173661,18.190678299114662,9.287486581152837,18.67750409355679,19.192544664248015,15.803095686216384,19.192544664248015,15.803095686216384,17.577056404583686,17.57432357097999,0.0,0.0,0.0
SHARP GROSSMONT HOSPITAL,San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,516,439,111796.0,845798184.0,36293.0,517246372.0,1137024766.0,23458627.0,249478417.0,265871929.0,0.0,0.0,0.0,11.624440005711623,20.555791337102985,10.49940771733497,20.06402986248221,20.85510046450391,17.172007252136964,20.85510046450391,17.172007252136964,19.334882968412415,19.39852528463851,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,515,430,112743.0,803433883.0,35576.0,526009543.0,1108363584.0,25546634.0,246626476.0,255943904.0,0.0,0.0,0.0,11.632875040871347,20.504405454753133,10.479454640632905,20.080829915024065,20.866196615860233,17.128651871682635,20.866196615860233,17.128651871682635,19.32338551113859,19.36046885733955,0.0,0.0,0.0
SHARP MCDONALD CENTER,San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,16,8,923.0,2511653.0,675.0,1324373.0,2586730.0,28105.0,1277401.0,1037760.0,0.0,0.0,0.0,6.828712071641684,14.736452058229856,6.516193076042964,14.096450452931268,15.68447656288356,15.475259002032768,15.68447656288356,15.475259002032768,14.060338885788688,13.852576065714564,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,16,10,900.0,2916010.0,572.0,1776403.0,2784369.0,0.0,1908044.0,1305684.0,0.0,0.0,0.0,6.803505257608338,14.88572714439438,6.35088571671474,14.39010165414265,17.688183963533604,14.470255730140709,17.688183963533604,14.470255730140709,14.46158971561791,14.082238365239462,0.0,0.0,0.0
SHARP MEMORIAL HOSPITAL,San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,656,457,66293.0,1111202356.0,41109.0,692854848.0,1532387323.0,72120220.0,343790101.0,333660278.0,0.0,0.0,0.0,11.10185467434123,20.82870847053247,10.624006679891924,20.35633108211336,21.152631168340292,18.16385246659203,21.152631168340292,18.16385246659203,19.6555418605044,19.625633904571995,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,656,459,71534.0,1084014056.0,41717.0,740674816.0,1564219163.0,80799889.0,341269598.0,334901125.0,0.0,0.0,0.0,11.177942119400434,20.803936707591962,10.638687969327073,20.4230722434856,21.1991928389551,18.231026863252477,21.1991928389551,18.231026863252477,19.648183335781265,19.62934589995645,0.0,0.0,0.0
SHARP MESA VISTA HOSPITAL,San Diego,2024-01-01,2024-03-31,Open,Comparable,N/A,149,96,14328.0,89012566.0,8725.0,26150710.0,96131007.0,0.0,19032269.0,26100340.0,0.0,0.0,0.0,9.570040734716603,18.304288119975507,9.074062353683555,17.079386937398127,18.420939390500465,15.46989946485397,18.420939390500465,15.46989946485397,16.76164651749734,17.077458937341675,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,149,100,14215.0,90977480.0,9081.0,27779248.0,93481933.0,539512.0,25814307.0,26794422.0,0.0,0.0,0.0,9.562123369834488,18.326122572319004,9.114049711657897,17.13979986108776,18.748316128929424,14.717363159862192,18.748316128929424,14.717363159862192,17.066439469816125,17.10370432681097,0.0,0.0,0.0
SHASTA REGIONAL MEDICAL CENTER,Shasta,2024-01-01,2024-03-31,Open,Comparable,N/A,178,104,12872.0,145629599.0,7309.0,84868039.0,189099818.0,0.0,41397820.0,46099158.0,0.0,0.0,0.0,9.462887373659635,18.796576969768182,8.896998552743824,18.2566081375352,19.078173176540915,15.46989946485397,19.078173176540915,15.46989946485397,17.538738804560143,17.646305264850366,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,178,103,14163.0,141500475.0,7198.0,82193637.0,181485759.0,0.0,42208353.0,44423182.0,0.0,0.0,0.0,9.558458813231795,18.767813638999506,8.881697406469304,18.224588460437463,19.23945618134291,14.470255730140709,19.23945618134291,14.470255730140709,17.55812872149964,17.609272030774623,0.0,0.0,0.0
SHERMAN OAKS HOSPITAL,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,153,153,6110.0,91415414.0,7898.0,21266126.0,87765825.0,0.0,24915715.0,25375138.0,0.0,0.0,0.0,8.717845704894916,18.330924676470804,8.97449144816442,16.87262608314938,18.333604121197915,15.46989946485397,18.333604121197915,15.46989946485397,17.03100932699293,17.049280473143735,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,153,107,6433.0,85249204.0,7527.0,21915774.0,82134032.0,0.0,25030946.0,24935553.0,0.0,0.0,0.0,8.769351707798972,18.261089348571222,8.926384681265215,16.90271725511576,18.66300233539193,14.470255730140709,18.66300233539193,14.470255730140709,17.03562349729073,17.031805214481743,0.0,0.0,0.0
SHRINERS HOSPITAL FOR CHILDREN - NORTHERN CALIFORNIA,Sacramento,2024-01-01,2024-03-31,Open,Shriners Hospitals,N/A,70,70,6856.0,29343214.0,2114.0,14908336.0,37108408.0,0.0,7143142.0,25312263.0,0.0,0.0,0.0,8.833025307284364,17.19457190204473,7.656810091480378,16.517431144638373,17.529162353197496,15.46989946485397,17.529162353197496,15.46989946485397,15.781663433536329,17.046799579330777,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Shriners Hospitals,N/A,70,70,10548.0,25330835.0,1778.0,16542561.0,30055227.0,0.0,11818169.0,24497764.0,0.0,0.0,0.0,9.263786347681808,17.047533025775902,7.483806687665835,16.62144713278335,18.137542797968116,14.470255730140709,18.137542797968116,14.470255730140709,16.285148735620986,17.014092446863952,0.0,0.0,0.0
SIERRA NEVADA MEMORIAL HOSPITAL,Nevada,2024-01-01,2024-03-31,Open,Comparable,Rural,104,59,28963.0,101177223.0,4951.0,118264063.0,167007245.0,109967.0,52544008.0,48720509.0,0.0,0.0,0.0,10.273808958508711,18.43238423019946,8.507546814364431,18.58843051272506,18.956601471005797,15.490708120654208,18.956601471005797,15.490708120654208,17.77716164307924,17.70161064929142,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,Rural,104,53,28585.0,92072329.0,4427.0,128672956.0,170622490.0,115412.0,50238207.0,49541752.0,0.0,0.0,0.0,10.260672366469061,18.338085021775573,8.395703293828527,18.67278452616702,19.19036687658138,14.52849173787731,19.19036687658138,14.52849173787731,17.73228641069826,17.718326366946467,0.0,0.0,0.0
SIERRA VIEW MEDICAL CENTER,Tulare,2024-01-01,2024-03-31,Open,Comparable,N/A,167,167,40252.0,69685462.0,7930.0,98896072.0,129237945.0,0.0,39343589.0,43579294.0,0.0,0.0,0.0,10.602939814230668,18.05950228869822,8.97853441008332,18.409580089030086,18.706857729328622,15.46989946485397,18.706857729328622,15.46989946485397,17.487843622481005,17.590092710204416,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,167,135,42865.0,70231533.0,7879.0,108490973.0,135246003.0,0.0,43476503.0,44093346.0,0.0,0.0,0.0,10.665834249897078,18.067307970414102,8.972083182851925,18.502177538544306,19.01142060498608,14.470255730140709,19.01142060498608,14.470255730140709,17.587731212200836,17.601819467358304,0.0,0.0,0.0
SIERRA VISTA HOSPITAL,Sacramento,2024-01-01,2024-03-31,Open,Comparable,N/A,171,171,2710.0,29842000.0,14921.0,3538947.0,14129387.0,0.0,19251560.0,13742794.0,0.0,0.0,1999456.0,7.905072849498666,17.21142738869232,9.61059191303146,15.079340065803432,16.707228520431425,15.46989946485397,16.707228520431425,15.46989946485397,16.773102706319467,16.436025244740875,0.0,0.0,14.508386201661422,2024-04-01,2024-06-30,Open,Comparable,N/A,171,171,2788.0,29048000.0,14526.0,3963285.0,14824234.0,0.0,18187051.0,13674447.0,0.0,0.0,1809652.0,7.933438387627489,17.184460226502086,9.583764265872883,15.192584037118456,17.91169662357773,14.470255730140709,17.91169662357773,14.470255730140709,16.7162204702902,16.43103953982689,0.0,0.0,14.408645672155597
SIERRA VISTA REGIONAL MEDICAL CENTER,San Luis Obispo,2024-01-01,2024-03-31,Open,Comparable,N/A,141,69,9375.0,228590439.0,5941.0,141382175.0,320586902.0,0.0,49385712.0,47536306.0,0.0,0.0,0.0,9.145908511816794,19.247442488677986,8.689801056022553,18.766977249733074,19.597739892220957,15.46989946485397,19.597739892220957,15.46989946485397,17.715171729802407,17.67700433492688,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,141,69,7462.0,224378999.0,5934.0,149157774.0,321236762.0,0.0,52300011.0,52410407.0,0.0,0.0,0.0,8.917712757131387,19.228847144345963,8.688622307043769,18.820515196295844,19.71957216052096,14.470255730140709,19.71957216052096,14.470255730140709,17.772507158480632,17.774615755521946,0.0,0.0,0.0
SONOMA COUNTY HEALING CENTER - PHF,Sonoma,2024-01-01,2024-03-31,Open,Comparable,N/A,16,16,0.0,1361881.0,1287.0,0.0,0.0,0.0,1361881.0,1638273.0,0.0,0.0,193800.0,0.0,14.124378124640277,7.160845906664299,0.0,15.175168549872277,15.46989946485397,15.175168549872277,15.46989946485397,14.124378124640277,14.309153806573164,0.0,0.0,12.174587138384211,2024-04-01,2024-06-30,Open,Comparable,N/A,16,16,0.0,1341943.0,1231.0,0.0,0.0,0.0,1341943.0,1615390.0,0.0,0.0,193800.0,0.0,14.109629866880056,7.116394144093465,0.0,17.628516397196258,14.470255730140709,17.628516397196258,14.470255730140709,14.109629866880056,14.295087590599302,0.0,0.0,12.174587138384211
SONOMA SPECIALTY HOSPITAL,Sonoma,2024-01-01,2024-03-31,Open,Comparable,Rural,58,58,0.0,37435533.0,4975.0,0.0,20589543.0,0.0,16845990.0,11543941.0,0.0,0.0,0.0,0.0,17.438130918270705,8.512381634419015,0.0,17.013546901388768,15.46989946485397,17.013546901388768,15.46989946485397,16.63962326360585,16.261671355168197,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,Rural,58,58,0.0,37131997.0,4885.0,0.0,20422597.0,0.0,16709400.0,10892611.0,0.0,0.0,0.0,0.0,17.429989635640062,8.494129251817686,0.0,18.000745775536515,14.470255730140709,18.000745775536515,14.470255730140709,16.63148205313074,16.203595319225208,0.0,0.0,0.0
SONOMA VALLEY HOSPITAL,Sonoma,2024-01-01,2024-03-31,Open,Comparable,N/A,51,38,20987.0,20110035.0,3131.0,64021035.0,65314931.0,80108.0,18896247.0,19859087.0,0.0,0.0,0.0,9.951706124806602,16.816729551901386,8.049427057110695,17.974722274818042,18.052652913467483,15.48510069830143,18.052652913467483,15.48510069830143,16.754473941803944,16.80417229407673,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,51,39,20660.0,18646527.0,3005.0,65419958.0,67858463.0,70224.0,16278246.0,17087243.0,0.0,0.0,0.0,9.936003144212808,16.74117052050318,8.00836557031292,17.996337953354658,18.544179157895982,14.506092450985903,18.544179157895982,14.506092450985903,16.605340234608285,16.653842778190338,0.0,0.0,0.0
SOUTH COAST GLOBAL MEDICAL CENTER,Orange,2024-01-01,2024-03-31,Open,Comparable,N/A,178,178,3819.0,56883553.0,6108.0,27774194.0,68210024.0,0.0,16447723.0,18132077.0,0.0,0.0,557050.0,8.24800570160062,17.85651682392644,8.717518372649767,17.139617910171665,18.093632353080704,15.46989946485397,18.093632353080704,15.46989946485397,16.615697666940598,16.71319319282052,0.0,0.0,13.230412076656842,2024-04-01,2024-06-30,Open,Comparable,N/A,178,178,3823.0,48554578.0,5215.0,27418196.0,69136834.0,0.0,6835940.0,16983452.0,0.0,0.0,574050.0,8.249052274171293,17.698199063393247,8.559486103606488,17.12671747501308,18.5554143436363,14.470255730140709,18.5554143436363,14.470255730140709,15.73770469240214,16.647750075063726,0.0,0.0,13.260473521528976
SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,598,341,6734.0,401158410.0,31026.0,49102462.0,342656977.0,21448645.0,129052540.0,108627408.0,0.0,0.0,0.0,8.815073088844464,19.809866947163375,10.342613072136906,17.70941975443942,19.66354297002218,17.09936960507585,19.66354297002218,17.09936960507585,18.67573017397767,18.50343431851911,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,598,322,6892.0,384281274.0,29240.0,52937684.0,335127123.0,21462471.0,123554306.0,110013726.0,0.0,0.0,0.0,8.838261682885651,19.76688532939351,10.28332711300532,17.784626025057573,19.75676932701913,16.967696129712483,19.75676932701913,16.967696129712483,18.6321913501717,18.516115706880043,0.0,0.0,0.0
SOUTHERN INYO HOSPITAL,Inyo,2024-01-01,2024-03-31,Open,Comparable,Rural,37,37,757.0,2015814.0,2565.0,4052438.0,2553557.0,0.0,3514695.0,4948007.0,0.0,0.0,574653.0,6.630683385642372,14.516534138089636,7.850103545175582,15.214829480041912,15.679345387370196,15.46989946485397,15.679345387370196,15.46989946485397,15.072463593000244,15.414495629308083,0.0,0.0,13.261523399531402,2024-04-01,2024-06-30,Open,Comparable,Rural,37,37,1386.0,1955074.0,2902.0,5079626.0,3174752.0,0.0,3859948.0,4806098.0,0.0,0.0,614724.0,7.234898420314831,14.48593911383711,7.97349996402463,15.440748391662053,17.69627217857939,14.470255730140709,17.69627217857939,14.470255730140709,15.166164528918495,15.385396294317326,0.0,0.0,13.328930292313737
SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,Riverside,2024-01-01,2024-03-31,Open,Comparable,N/A,240,240,26923.0,429199606.0,17757.0,359417890.0,682316540.0,0.0,106300956.0,99087722.0,0.0,0.0,0.0,10.200773361130604,19.877432653063362,9.784591397592273,19.699996311263945,20.346696302940195,15.46989946485397,20.346696302940195,15.46989946485397,18.481784846093852,18.411516106661157,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,240,240,27889.0,422925856.0,17510.0,377623420.0,690363964.0,0.0,110185312.0,97296582.0,0.0,0.0,0.0,10.236023480621535,19.86270744268759,9.7705845338719,19.74940801626548,20.416265457816284,14.470255730140709,20.416265457816284,14.470255730140709,18.517674169939003,18.393274428348413,0.0,0.0,0.0
ST. AGNES MEDICAL CENTER,Fresno,2024-01-01,2024-03-31,Open,Comparable,Teaching,436,382,41470.0,361094429.0,29226.0,255179613.0,481379527.0,0.0,134894515.0,187267201.0,0.0,0.0,256034.0,10.63274966676691,19.704650061038716,10.282848218558184,19.357478223798996,20.000225037380044,15.46989946485397,20.000225037380044,15.46989946485397,18.72000366801659,19.048047042630788,0.0,0.0,12.453069432866544,2024-04-01,2024-06-30,Open,Comparable,Teaching,436,382,43016.0,361049274.0,28733.0,282513568.0,478135053.0,0.0,165427789.0,176583968.0,0.0,0.0,193448.0,10.66935066538315,19.70452500282732,10.265836369570664,19.459237139255684,20.075897454751335,14.470255730140709,20.075897454751335,14.470255730140709,18.924045343369258,18.989307066249324,0.0,0.0,12.172769190820906
ST. BERNARDINE MEDICAL CENTER,San Bernardino,2024-01-01,2024-03-31,Open,Comparable,Teaching,278,247,35660.0,450403442.0,20446.0,203455221.0,524449238.0,0.0,129409425.0,130171061.0,0.0,0.0,0.0,10.481812933648735,19.9256542790767,9.925591451443054,19.130956499322682,20.085258332056096,15.46989946485397,20.085258332056096,15.46989946485397,18.678491781272985,18.684360004971243,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,Teaching,278,222,38485.0,439292270.0,18415.0,221810938.0,526904747.0,70604.0,134269065.0,131230794.0,0.0,0.0,0.0,10.558049817780505,19.900675514891848,9.820975130961664,19.217335950870883,20.16498359319556,14.506282920875696,20.16498359319556,14.506282920875696,18.715356299891532,18.69246812492011,0.0,0.0,0.0
ST. ELIZABETH COMMUNITY HOSPITAL,Tehama,2024-01-01,2024-03-31,Open,Comparable,Rural,49,30,59850.0,51674234.0,2549.0,116520278.0,124505709.0,635144.0,44323947.0,40622993.0,0.0,0.0,0.0,10.999613419284296,17.760469859358665,7.843848638152472,18.573575884491365,18.670665388462616,15.584517643639678,18.670665388462616,15.584517643639678,17.60703567585835,17.519844818933482,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,Rural,49,28,48854.0,47514083.0,2332.0,116549555.0,119145549.0,243209.0,45161298.0,39786083.0,0.0,0.0,0.0,10.796612006378444,17.67653673031903,7.75491027202143,18.573827113914973,18.91800710326349,14.589251525095115,18.91800710326349,14.589251525095115,17.625751061225316,17.499027760872263,0.0,0.0,0.0
ST. FRANCIS MEDICAL CENTER,Los Angeles,2024-01-01,2024-03-31,Open,Comparable,N/A,354,326,17427.0,368220658.0,22831.0,95411858.0,341836648.0,2310570.0,124106438.0,97997891.0,0.0,0.0,0.0,9.765833387237333,19.72419293328268,10.035918339716618,18.373713436868993,19.661173046240233,15.83579281775503,19.661173046240233,15.83579281775503,18.636650134404974,18.400456526199417,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,354,307,18386.0,349625970.0,21488.0,101364261.0,329181564.0,4376664.0,126185331.0,94226029.0,0.0,0.0,0.0,9.819399172153842,19.67237448674389,9.97529645528256,18.434231141238385,19.741016701712184,15.656269058436404,19.741016701712184,15.656269058436404,18.653262273107174,18.361207028339233,0.0,0.0,0.0
ST. FRANCIS MEMORIAL HOSPITAL,San Francisco,2024-01-01,2024-03-31,Open,Comparable,N/A,172,82,15752.0,154320453.0,6863.0,80534295.0,189309552.0,64732.0,45609928.0,63307489.0,0.0,0.0,0.0,9.66478610230597,18.85454186849625,8.834045641167798,18.204193688927763,19.079259321096732,15.482200824270265,19.079259321096732,15.482200824270265,17.635635992010503,17.963514205548943,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,172,76,15751.0,149192667.0,6352.0,74583022.0,176134685.0,212067.0,47853071.0,61049121.0,0.0,0.0,0.0,9.664722620318962,18.82074910243527,8.756682421266532,18.127423465548617,19.215576618889422,14.574782032908514,19.215576618889422,14.574782032908514,17.683645874429423,17.927189376763188,0.0,0.0,0.0
ST. JOHN'S REGIONAL MEDICAL CENTER,Ventura,2024-01-01,2024-03-31,Open,Comparable,N/A,373,299,38893.0,403602547.0,24805.0,282046553.0,531692774.0,352422.0,154308748.0,161436977.0,0.0,0.0,0.0,10.568595276064828,19.815941159605167,10.118840838375275,19.457582700383725,20.0988750852564,15.535112331499707,20.0988750852564,15.535112331499707,18.854466016957304,18.89962539536563,0.0,0.0,0.0,2024-04-01,2024-06-30,Open,Comparable,N/A,373,309,38170.0,422080225.0,25614.0,300565653.0,554979716.0,615641.0,168281803.0,161824864.0,0.0,0.0,0.0,10.549831343981374,19.8607059629366,10.150933396373302,19.52117677060482,20.212883571549238,14.747789986672629,20.212883571549238,14.747789986672629,18.941150536857325,18.902025228160987,0.0,0.0,0.0
